id	prim_cat	sec_cats	title	abstract 
1507.04487	q-bio	q-bio.QM	"Topological phenotypes constitute a new dimension in the phenotypic
  space of leaf venation networks"	"  The leaves of angiosperms contain highly complex venation networks consisting
of recursively nested, hierarchically organized loops. We describe a new
phenotypic trait of reticulate vascular networks based on the topology of the
nested loops. This phenotypic trait encodes information orthogonal to widely
used geometric phenotypic traits, and thus constitutes a new dimension in the
leaf venation phenotypic space. We apply our metric to a database of 186 leaves
and leaflets representing 137 species, predominantly from the Burseraceae
family, revealing diverse topological network traits even within this single
family. We show that topological information significantly improves
identification of leaves from fragments by calculating a ""leaf venation
fingerprint"" from topology and geometry. Further, we present a phenomenological
model suggesting that the topological traits can be explained by noise effects
unique to specimen during development of each leaf which leave their imprint on
the final network. This work opens the path to new quantitative identification
techniques for leaves which go beyond simple geometric traits such as vein
density and is directly applicable to other planar or sub-planar networks such
as blood vessels in the brain.
"
1507.05050	q-bio	q-bio.PE	"Six General Ecosystem Properties are more Intense in Biogeochemical
  Cycling Networks than Food Webs"	"  Network analysis has revealed whole-network properties hypothesized to be
general characteristics of ecosystems including pathway proliferation, and
network non-locality, homogenization, amplification, mutualism, and synergism.
Collectively these properties characterize the impact of indirect interactions
among ecosystem elements. While ecosystem networks generally trace a
thermodynamically conserved unit through the system, there appear to be several
model classes. For example, trophic (TRO) networks are built upon a food web,
usually follow energy or carbon, and are the most abundant in the literature.
Biogeochemical cycling (BGC) networks trace nutrients like nitrogen or
phosphorus and tend to have more recycling than TRO. We tested (1) the
hypothesized generality of the properties in BGC networks and (2) that they
tend to be more strongly expressed in BGC networks than in the TRO networks due
to increased recycling. We compared the properties in 22 BGC and 57 TRO
ecosystem networks from the literature using enaR. The results generally
support the hypotheses. First, five of the properties occurred in all 22 BGC
models, while network mutualism occurred in 86% of the models. Further, these
results were generally robust to a $\pm$50% uncertainty in the model
parameters. Second, the mean network statistics for the six properties were
statistically significantly greater in the BGC models than the TRO models.
These results (1) confirm the general presence of these properties in ecosystem
networks, (2) highlight the significance of model types in determining property
intensities, (3) reinforce the importance of recycling, and (4) provide a set
of indicator benchmarks for future systems comparisons. Further, this work
highlights how indirect effects distributed by network connectivity can
transform whole-ecosystem functioning, and adds to the growing domain of
network ecology.
"
1507.05249	q-bio	q-bio.NC cond-mat.dis-nn cond-mat.stat-mech nlin.CG physics.bio-ph	Diversity improves performance in excitable networks	"  As few real systems comprise indistinguishable units, diversity is a hallmark
of nature. Diversity among interacting units shapes properties of collective
behavior such as synchronization and information transmission. However, the
benefits of diversity on information processing at the edge of a phase
transition, ordinarily assumed to emerge from identical elements, remain
largely unexplored. Analyzing a general model of excitable systems with
heterogeneous excitability, we find that diversity can greatly enhance optimal
performance (by two orders of magnitude) when distinguishing incoming inputs.
Heterogeneous systems possess a subset of specialized elements whose capability
greatly exceeds that of the nonspecialized elements. Nonetheless, the behavior
of the whole network can outperform all subgroups. We also find that diversity
can yield multiple percolation, with performance optimized at tricriticality.
Our results are robust in specific and more realistic neuronal systems
comprising a combination of excitatory and inhibitory units, and indicate that
diversity-induced amplification can be harnessed by neuronal systems for
evaluating stimulus intensities.
"
1507.05337	q-bio	q-bio.PE cond-mat.stat-mech physics.bio-ph	The geometry of coexistence in large ecosystems	"  The role of species interactions in controlling the interplay between the
stability of an ecosystem and its biodiversity is still not well understood.
The ability of ecological communities to recover after a small perturbation of
the species abundances (local asymptotic stability) has been well studied,
whereas the likelihood of a community to persist when the interactions are
altered (structural stability) has received much less attention. Our goal is to
understand the effects of diversity, interaction strenghts and ecological
network structure on the volume of parameter space leading to feasible
equilibria, i.e., ones in which all populations have positive abundances. We
develop a geometrical framework to study the range of conditions necessary for
feasible coexistence in both mutualistic and consumer-resource systems. Using
analytical and numerical methods, we show that feasibility is determined by
just a handful of quantities describing the interactions, yielding a nontrivial
complexity-feasibility relationship. Analyzing more than 100 empirical
networks, we show that the range of coexistence conditions in mutualistic
systems can be analytically predicted by means of a null model of random
interactions, whereas food webs are characterized by smaller coexistence
domains than those expected by chance. Finally, we characterize the geometric
shape of the feasibility domain, thereby identifying the direction of
perturbations that are more likely to cause extinctions. Interestingly, the
structure of mutualistic interactions leads to very heterogeneous responses to
perturbations, making those systems more fragile than expected by chance.
"
1507.05655	q-bio	physics.bio-ph q-bio.BM	"Effects of macroH2A and H2A.Z on nucleosome structure and dynamics as
  elucidated by molecular dynamics simulations"	"  Eukaryotes tune the transcriptional activity of their genome by altering the
nucleosome core particle through multiple chemical processes. In particular,
replacement of the canonical H2A histone with the variants macroH2A and H2A.Z
has been shown to affect DNA accessibility and nucleosome stability; however,
the processes by which this occurs remain poorly understood. Here, we elucidate
the molecular mechanisms of these variants with an extensive molecular dynamics
study of the canonical nucleosome along with three variant-containing
structures: H2A.Z, macroH2A, and an H2A mutant with macroH2A-like L1 loops.
Simulation results show that variant L1 loops play a pivotal role in
stabilizing DNA binding to the octamer through direct interactions, core
structural rearrangements, and altered allosteric networks in the nucleosome.
All variants influence dynamics; however, macroH2A-like systems have the
largest effect on energetics. In addition, we provide a comprehensive analysis
of allosteric networks in the nucleosome and demonstrate that variants take
advantage of stronger interactions between L1 loops to propagate dynamics
throughout the complex. Furthermore, we show that post-translational
modifications are enriched at key locations in these networks. Taken together,
these results provide new insights into the relationship between the structure,
dynamics, and function of the nucleosome core particle and chromatin fibers,
and how they are influenced by chromatin remodelling factors.
"
1507.05869	q-bio	stat.ML q-bio.NC	"Kernel convolution model for decoding sounds from time-varying neural
  responses"	"  In this study we present a kernel based convolution model to characterize
neural responses to natural sounds by decoding their time-varying acoustic
features. The model allows to decode natural sounds from high-dimensional
neural recordings, such as magnetoencephalography (MEG), that track timing and
location of human cortical signalling noninvasively across multiple channels.
We used the MEG responses recorded from subjects listening to acoustically
different environmental sounds. By decoding the stimulus frequencies from the
responses, our model was able to accurately distinguish between two different
sounds that it had never encountered before with 70% accuracy. Convolution
models typically decode frequencies that appear at a certain time point in the
sound signal by using neural responses from that time point until a certain
fixed duration of the response. Using our model, we evaluated several fixed
durations (time-lags) of the neural responses and observed auditory MEG
responses to be most sensitive to spectral content of the sounds at time-lags
of 250 ms to 500 ms. The proposed model should be useful for determining what
aspects of natural sounds are represented by high-dimensional neural responses
and may reveal novel properties of neural signals.
"
1507.05873	q-bio	cond-mat.soft physics.bio-ph q-bio.SC q-bio.TO	Fiber networks amplify active stress	"  Large-scale force generation is essential for biological functions such as
cell motility, embryonic development, and muscle contraction. In these
processes, forces generated at the molecular level by motor proteins are
transmitted by disordered fiber networks, resulting in large-scale active
stresses. While these fiber networks are well characterized macroscopically,
this stress generation by microscopic active units is not well understood. Here
we theoretically study force transmission in these networks, and find that
local active forces are rectified towards isotropic contraction and strongly
amplified as fibers collectively buckle in the vicinity of the active units.
This stress amplification is reinforced by the networks' disordered nature, but
saturates for high densities of active units. Our predictions are
quantitatively consistent with experiments on reconstituted tissues and
actomyosin networks, and shed light on the role of the network microstructure
in shaping active stresses in cells and tissue.
"
1507.06004	q-bio	q-bio.SC	Sequence Heterogeneity Accelerates Protein Search for Targets on DNA	"  The process of protein search for specific binding sites on DNA is
fundamentally important since it marks the beginning of all major biological
processes. We present a theoretical investigation that probes the role of DNA
sequence symmetry, heterogeneity and chemical composition in the protein search
dynamics. Using a discrete-state stochastic approach with a first-passage
events analysis, which takes into account the most relevant physical-chemical
processes, a full analytical description of the search dynamics is obtained. It
is found that, contrary to existing views, the protein search is generally
faster on DNA with more heterogeneous sequences. In addition, the search
dynamics might be affected by the chemical composition near the target site.
The physical origins of these phenomena are discussed. Our results suggest that
biological processes might be effectively regulated by modifying chemical
composition, symmetry and heterogeneity of a genome.
"
1507.06160	q-bio	q-bio.MN nlin.AO physics.chem-ph	Sustainability of Transient Kinetic Regimes and Origins of Death	"  It is generally recognized that a distinguishing feature of life is its
peculiar capability to avoid equilibration. The origin of this capability and
its evolution along the timeline of abiogenesis is not yet understood. We
propose to study an analog of this phenomenon that could emerge in
non-biological systems. To this end, we introduce the concept of sustainability
of transient kinetic regimes. This concept is illustrated via investigation of
cooperative effects in an extended system of compartmentalized chemical
oscillators under batch and semi-batch conditions. The computational study of a
model system shows robust enhancement of lifetimes of the decaying oscillations
which translates into the evolution of the survival function of the transient
non-equilibrium regime. This model does not rely on any form of replication.
Rather, it explores the role of a structured effective environment as a
contributor to the system-bath interactions that define non-equilibrium
regimes. We implicate the noise produced by the effective environment of a
compartmentalized oscillator as the cause of the lifetime extension.
"
1507.06481	q-bio	q-bio.CB	"Coherent motion of monolayer sheets under confinement and its
  pathological implications"	"  Coherent angular rotation of epithelial cells is thought to contribute to
many vital physiological processes including tissue morphogenesis and glandular
formation. However, factors regulating this motion, and the implications of
this motion if perturbed remain incompletely understood. In the current study,
we address these questions using a cell-center based model in which cells are
polarized, motile, and interact with the neighboring cells via harmonic forces.
We demonstrate that, a simple evolution rule in which the polarization of any
cell tends to orient with its velocity vector can induce coherent motion in
geometrically confined environments. In addition to recapitulating coherent
rotational motion observed in experiments, our results also show the presence
of radial movements and tissue behavior that can vary between solid-like and
fluid-like. We show that the pattern of coherent motion is dictated by the
combination of different physical parameters including number density, cell
motility, system size, bulk cell stiffness and stiffness of cell-cell
adhesions. We further observe that, perturbations in the form of cell division
can induce a reversal in the direction of motion when cell division occurs
synchronously. Moreover, when the confinement is removed, we see that the
existing coherent motion leads to cell scattering, with bulk cell stiffness and
stiffness of cell-cell contacts dictating the invasion pattern. In summary, our
study provides an in-depth understanding of the origin of coherent rotation in
confined tissues, and extracts useful insights into the influence of various
physical parameters on the pattern of such movements
"
1507.06746	q-bio	physics.soc-ph cs.SI q-bio.PE	Heterogeneity of link weight and the evolution of cooperation	"  In this paper, we investigate the effect of ""heterogeneity of link weight"",
heterogeneity of the frequency or amount of interactions among individuals, on
the evolution of cooperation. Based on an analysis of the evolutionary
prisoner's dilemma game on a weighted one-dimensional lattice network with
""intra-individual heterogeneity"", we confirm that moderate level of link-weight
heterogeneity can facilitate cooperation. Furthermore, we identify two key
mechanisms by which link-weight heterogeneity promotes the evolution of
cooperation: mechanisms for spread and maintenance of cooperation. We also
derive the corresponding conditions under which the mechanisms can work through
evolutionary dynamics.
"
1507.06920	q-bio	q-bio.PE	The long-tail distribution function of mutations in bacteria	"  Levy flights in the space of mutations model time evolution of bacterial DNA.
Parameters in the model are adjusted in order to fit observations coming from
the Long Time Evolution Experiment with E. Coli.
"
1507.07017	q-bio	cs.SI math.DS math.OC physics.soc-ph q-bio.PE	Stability of Spreading Processes over Time-Varying Large-Scale Networks	"  In this paper, we analyze the dynamics of spreading processes taking place
over time-varying networks. A common approach to model time-varying networks is
via Markovian random graph processes. This modeling approach presents the
following limitation: Markovian random graphs can only replicate switching
patterns with exponential inter-switching times, while in real applications
these times are usually far from exponential. In this paper, we introduce a
flexible and tractable extended family of processes able to replicate, with
arbitrary accuracy, any distribution of inter-switching times. We then study
the stability of spreading processes in this extended family. We first show
that a direct analysis based on It\^o's formula provides stability conditions
in terms of the eigenvalues of a matrix whose size grows exponentially with the
number of edges. To overcome this limitation, we derive alternative stability
conditions involving the eigenvalues of a matrix whose size grows linearly with
the number of nodes. Based on our results, we also show that heuristics based
on aggregated static networks approximate the epidemic threshold more
accurately as the number of nodes grows, or the temporal volatility of the
random graph process is reduced. Finally, we illustrate our findings via
numerical simulations.
"
1507.07021	q-bio	q-bio.BM	"Energy Minimization of Discrete Protein Titration State Models Using
  Graph Theory"	"  There are several applications in computational biophysics which require the
optimization of discrete interacting states; e.g., amino acid titration states,
ligand oxidation states, or discrete rotamer angles. Such optimization can be
very time-consuming as it scales exponentially in the number of sites to be
optimized. In this paper, we describe a new polynomial-time algorithm for
optimization of discrete states in macromolecular systems. This algorithm was
adapted from image processing and uses techniques from discrete mathematics and
graph theory to restate the optimization problem in terms of ""maximum
flow-minimum cut"" graph analysis. The interaction energy graph, a graph in
which vertices (amino acids) and edges (interactions) are weighted with their
respective energies, is transformed into a flow network in which the value of
the minimum cut in the network equals the minimum free energy of the protein,
and the cut itself encodes the state that achieves the minimum free energy.
Because of its deterministic nature and polynomial-time performance, this
algorithm has the potential to allow for the ionization state of larger
proteins to be discovered.
"
1507.07113	q-bio	q-bio.PE stat.AP	Phylogenetic effective sample size	"  In this paper I address the question - how large is a phylogenetic sample I
propose a definition of a phylogenetic effective sample size for Brownian
motion and Ornstein-Uhlenbeck processes - the regression effective sample size.
I discuss how mutual information can be used to define an effective sample size
in the non-normal process case and compare these two definitions to an already
present concept of effective sample size (the mean effective sample size).
Through a simulation study I find that the AICc is robust if one corrects for
the number of species or effective number of species. Lastly I discuss how the
concept of the phylogenetic effective sample size can be useful for
biodiversity quantification, identification of interesting clades and deciding
on the importance of phylogenetic correlations.
"
1507.07691	q-bio	cond-mat.soft cond-mat.mtrl-sci physics.bio-ph q-bio.QM	"Current-voltage characteristics of seven-helix proteins from a cubic
  array of amino acids"	"  The electrical properties of a set of seven-helix transmembrane proteins,
whose space arrangement (3D structure) is known, are investigated by using
regular arrays of the amino acids. These structures, specifically cubes, have
topological features similar to those shown by the chosen proteins. The
theoretical results show a good agreement between the predicted current-voltage
characteristics obtained from a cubic array and those obtained from a detailed
3D structure. The agreement is confirmed by available experiments on
bacteriorhodopsin. Furthermore, all the analyzed proteins are found to share
the same critical behaviour of the voltage-dependent conductance and of its
variance. In particular, the cubic arrangement evidences a short plateau of the
excess conductance and its variance at high voltages. The results of the
present investigation show the possibility to predict the I-V characteristics
of multiple-protein sample even in the absence of a detailed knowledge of their
3D structure.
"
1507.07992	q-bio	physics.comp-ph physics.chem-ph q-bio.PE	"Hybrid approaches for multiple-species stochastic reaction-diffusion
  models"	"  Reaction-diffusion models are used to describe systems in fields as diverse
as physics, chemistry, ecology and biology. The fundamental quantities in such
models are individual entities such as atoms and molecules, bacteria, cells or
animals, which move and/or react in a stochastic manner. If the number of
entities is large, accounting for each individual is inefficient, and often
partial differential equation (PDE) models are used in which the stochastic
behaviour of individuals is replaced by a description of the averaged, or mean
behaviour of the system. In some situations the number of individuals is large
in certain regions and small in others. In such cases, a stochastic model may
be inefficient in one region, and a PDE model inaccurate in another. To
overcome this problem, we develop a scheme which couples a stochastic
reaction-diffusion system in one part of the domain with its mean field
analogue, i.e. a discretised PDE model, in the other part of the domain. The
interface in between the two domains occupies exactly one lattice site and is
chosen such that the mean field description is still accurate there. This way
errors due to the flux between the domains are small. Our scheme can account
for multiple dynamic interfaces separating multiple stochastic and
deterministic domains, and the coupling between the domains conserves the total
number of particles. The method preserves stochastic features such as
extinction not observable in the mean field description, and is significantly
faster to simulate on a computer than the pure stochastic model.
"
1507.08062	q-bio	q-bio.MN	Coherent organization in gene regulation: a study on six networks	"  Structural and dynamical fingerprints of evolutionary optimization in
biological networks are still unclear. We here analyze the dynamics of genetic
regulatory networks responsible for the regulation of cell cycle and cell
differentiation in three organisms or cell types each, and show that they obey
a version of Hebb's rule which we term as coherence. More precisely, we find
that simultaneously expressed genes with a common target are less likely to
conflict at the attractors of the regulatory dynamics. We then investigate the
dependence of coherence on structural parameters, such as the mean number of
inputs per node and the activatory/repressory interaction ratio, as well as on
dynamically determined quantities, such as the basin size and the number of
expressed genes.
"
1507.08183	q-bio	cond-mat.dis-nn q-bio.NC	"Neural networks with excitatory and inhibitory components: direct and
  inverse problems by a mean-field approach"	"  We study the dynamics of networks with inhibitory and excitatory
leaky-integrate-and-fire neurons with short-term synaptic plasticity in the
presence of depressive and facilitating mechanisms. The dynamics is analyzed by
a Heterogeneous Mean-Field approximation, that allows to keep track of the
effects of structural disorder in the network. We describe the complex behavior
of different classes of excitatory and inhibitory components, that give rise to
a rich dynamical phase-diagram as a function of the fraction of inhibitory
neurons. By the same mean field approach, we study and solve a global inverse
problem: reconstructing the degree probability distributions of the inhibitory
and excitatory components and the fraction of inhibitory neurons from the
knowledge of the average synaptic activity field. This approach unveils new
perspectives in the numerical study of neural network dynamics and in the
possibility of using these models as testbed for the analysis of experimental
data.
"
1507.08245	q-bio	q-bio.PE	"Epistasis and the structure of fitness landscapes: are experimental
  fitness landscapes compatible with Fisher's Geometric model?"	"  The fitness landscape defines the relationship between genotypes and fitness
in a given environment, and underlies fundamental quantities such as the
distribution of selection coefficient, or the magnitude and type of epistasis.
A better understanding of variation of landscape structure across species and
environments is thus necessary to understand and predict how populations will
adapt. An increasing number of experiments investigates the properties of
fitness landscapes by identifying mutations, constructing genotypes with
combinations of these mutations, and measuring the fitness of these genotypes.
Yet these empirical landscapes represent a very small sample of the vast space
of all possible genotypes, and this sample is often biased by the protocol used
to identify mutations. Here we develop a rigorous statistical framework based
on Approximate Bayesian Computation to address these concerns, and use this
flexible framework to fit a broad class of phenotypic fitness models (including
Fisher's model) to 26 empirical landscapes representing 9 diverse biological
systems. In spite of uncertainty due to the small size of most published
empirical landscapes, the inferred landscapes have similar structure in similar
biological systems. Surprisingly, goodness of fit tests reveal that this class
of phenotypic models, which has been successful so far in interpreting
experimental data, is a plausible model in only 3 out of 9 biological systems.
More precisely, although Fisher's model was able to explain several statistical
properties of the landscapes - including mean and standard deviation of
selection and epistasis coefficients -, it was often unable to explain the full
structure of fitness landscapes.
"
1507.08367	q-bio	q-bio.PE	Modeling Spatial Invasion of Ebola in West Africa	"  The 2014-2015 Ebola Virus Disease (EVD) epidemic in West Africa was the
largest ever recorded, representing a fundamental shift in Ebola epidemiology
with unprecedented spatiotemporal complexity. We developed spatial transmission
models using a gravity-model framework to explain spatiotemporal dynamics of
EVD in West Africa at both the national and district-level scales, and to
compare effectiveness of local interventions (e.g. local quarantine) and
long-range interventions (e.g. border-closures). Incorporating spatial
interactions, the gravity model successfully captures the multiple waves of
epidemic growth observed in Guinea. Model simulations indicate that
local-transmission reductions were most effective in Liberia, while long-range
transmission was dominant in Sierra Leone. The model indicates the presence of
spatial herd protection, wherein intervention in one region has a protective
effect on surrounding regions. The district-level intervention analysis
indicates the presence of intervention-amplifying regions, which provide
above-expected levels of reduction in cases and deaths beyond their borders.
The gravity-modeling approach accurately captured the spatial spread patterns
of EVD at both country and district levels, and helps to identify the most
effective locales for intervention. This model structure and intervention
analysis provides information that can be used by public health policymakers to
assist planning and response efforts for future epidemics.
"
1507.08484	q-bio	q-bio.QM stat.AP	Measuring temporal turnover in ecological communities	"  Range migrations in response to climate change, invasive species and the
emergence of novel ecosystems highlight the importance of temporal turnover in
community composition as a fundamental part of global change in the
Anthropocene. Temporal turnover is usually quantified using a variety of
metrics initially developed to capture spatial change. However, temporal
turnover is the consequence of unidirectional community dynamics resulting from
processes such as population growth, colonisation and local extinction. Here,
we develop a framework based on community dynamics, and propose a new temporal
turnover measure. A simulation study and an analysis of an estuarine fish
community both clearly demonstrate that our proposed turnover measure offers
additional insights relative to spatial-context-based metrics. Our approach
reveals whether community turnover is due to shifts in community composition or
in community abundance, and identifies the species and/or environmental factors
that are responsible for any change.
"
1507.08505	q-bio	q-bio.NC	"Measures of multisensory integration based on dependent probability
  summation: from spike counts to reaction times"	"  A single neuron is categorized as""multisensory"" if there is a statistically
significant difference between the response evoked by an audio-visual stimulus
combination and that evoked by the most effective of its components
individually. Crossmodal enhancement is commonly expressed as a proportion of
the strongest unisensory response. However, being responsive to multiple
sensory modalities does not guarantee that a neuron has actually engaged in
integrating its multiple sensory inputs, rather than simply responding to the
most salient stimulus. Here, we propose an alternative index measuring by how
much the crossmodal response surpasses the level obtainable by optimally
combining the unisensory responses. Optimality is defined by probability
summation combining the unisensory responses under maximal negative stochastic
dependence. The new index is analogous to measuring crossmodal enhancement by
the amount of violation of the ""race model inequality"", which is widely used in
reaction time studies of multisensory integration. Neurons previously labeled
as ""multisensory"" may lose that property since the new index tends to be
smaller than the traditional one. This is exemplified with a data set collected
from single SC neurons. The new easy-to-compute index does not require any
specific distributional assumption. It is sensitive to the variability in the
data, in contrast to the traditional index which, by definition, only depends
on the means of the uni- and crossmodal response distributions.
"
1507.08742	q-bio	q-bio.CB q-bio.MN	Inverse Relationship Between Molecular Diversity And Resource Abundances	"  Cell reproduction involves replication of diverse molecule species, in
contrast to simple replication system with fewer components. Here, we address
why such diversity is sustained despite the efficiency of simple replication
systems, using a cell model with catalytic reaction dynamics that grew by
uptake of environmental resources. Limited resources led to increased diversity
of components within the system, and the number of coexisting species increased
with a negative power of the resource abundances. The diversity was explained
from the optimum growth speed of the cell, determined by a tradeoff between the
utility of diverse resources and the concentration onto fewer components to
increase the reaction rate.
"
1507.08747	q-bio	q-bio.NC	"Does normal pupil diameter differences in population underlie the color
  selection of the #dress?"	"  The fundamental question that arises from the color composition of the #dress
is: 'What are the phenomena that underlie the individual differences in colors
reported given all other conditions like light and device for display being
identical?'. The main color camps are blue/black (b/b) and white/gold (w/g) and
a survey of 384 participants showed near equal distribution. We looked at pupil
size differences in the sample population of 53 from the two groups plus a
group who switched (w/g to b/b). Our results show that w/g and switch
population had significantly ( w/g <b/b, p-value = 0.0086) lower pupil size
than b/b camp. A standard infinity focus experiment was then conducted on 18
participants from each group to check if there is bimodality in the population
and we again found statistically significant difference (w/g < b/b , p-value =
0.0132). Six participants, half from the w/g camp, were administered dilation
drops that increased the pupil size by 3-4mm to check if increase in retinal
illuminance will trigger a change in color in the w/g group, but the
participants did not report a switch. The results suggest a population
difference in normal pupil-size in the three groups.
"
1507.08817	q-bio	q-bio.NC	"Seeking for a fingerprint: analysis of point processes in actigraphy
  recording"	"  Motor activity of humans displays complex temporal fluctuations which can be
characterized by scale-invariant statistics, thus documenting that structure
and fluctuations of such kinetics remain similar over a broad range of time
scales. Former studies on humans regularly deprived of sleep or suffering from
sleep disorders predicted change in the invariant scale parameters with respect
to those representative for healthy subjects. In this study we investigate the
signal patterns from actigraphy recordings by means of characteristic measures
of fractional point processes. We analyse spontaneous locomotor activity of
healthy individuals recorded during a week of regular sleep and a week of
chronic partial sleep deprivation. Behavioural symptoms of lack of sleep can be
evaluated by analysing statistics of duration times during active and resting
states, and alteration of behavioural organization can be assessed by analysis
of power laws detected in the event count distribution, distribution of waiting
times between consecutive movements and detrended fluctuation analysis of
recorded time series. We claim that among different measures characterizing
complexity of the actigraphy recordings and their variations implied by chronic
sleep distress, the exponents characterizing slopes of survival functions in
resting states are the most effective biomarkers distinguishing between healthy
and sleep-deprived groups.
"
1507.08860	q-bio	physics.bio-ph q-bio.PE	The influence of dispersal on a predator-prey system with two habitats	"  Dispersal between different habitats influences the dynamics and stability of
populations considerably. Furthermore, these effects depend on the local
interactions of a population with other species. Here, we perform a general and
comprehensive study of the simplest possible system that includes dispersal and
local interactions, namely a 2-patch 2-species system. We evaluate the impact
of dispersal on stability and on the occurrence of bifurcations, including
pattern forming bifurcations that lead to spatial heterogeneity, in 19
different classes of models with the help of the generalized modelling
approach. We find that dispersal often destabilizes equilibria, but it can
stabilize them if it increases population losses. If dispersal is nonrandom,
i.e. if emigration or immigration rates depend on population densities, the
correlation of stability with migration rates is positive in part of the
models. We also find that many systems show all four types of bifurcations and
that antisynchronous oscillations occur mostly with nonrandom dispersal.
"
1508.00150	q-bio	q-bio.NC math.CO	What makes a neural code convex?	"  Neural codes allow the brain to represent, process, and store information
about the world. Combinatorial codes, comprised of binary patterns of neural
activity, encode information via the collective behavior of populations of
neurons. A code is called convex if its codewords correspond to regions defined
by an arrangement of convex open sets in Euclidean space. Convex codes have
been observed experimentally in many brain areas, including sensory cortices
and the hippocampus, where neurons exhibit convex receptive fields. What makes
a neural code convex? That is, how can we tell from the intrinsic structure of
a code if there exists a corresponding arrangement of convex open sets? In this
work, we provide a complete characterization of local obstructions to
convexity. This motivates us to define max intersection-complete codes, a
family guaranteed to have no local obstructions. We then show how our
characterization enables one to use free resolutions of Stanley-Reisner ideals
in order to detect violations of convexity. Taken together, these results
provide a significant advance in understanding the intrinsic combinatorial
properties of convex codes.
"
1508.00165	q-bio	q-bio.NC	"Dynamics of multi-stable states during ongoing and evoked cortical
  activity"	"  Single trial analyses of ensemble activity in alert animals demonstrate that
cortical circuits dynamics evolve through temporal sequences of metastable
states. Metastability has been studied for its potential role in sensory
coding, memory and decision-making. Yet, very little is known about the network
mechanisms responsible for its genesis. It is often assumed that the onset of
state sequences is triggered by an external stimulus. Here we show that state
sequences can be observed also in the absence of overt sensory stimulation.
Analysis of multielectrode recordings from the gustatory cortex of alert rats
revealed ongoing sequences of states, where single neurons spontaneously attain
several firing rates across different states. This single neuron
multi-stability represents a challenge to existing spiking network models,
where typically each neuron is at most bi-stable. We present a recurrent
spiking network model that accounts for both the spontaneous generation of
state sequences and the multi-stability in single neuron firing rates. Each
state results from the activation of neural clusters with potentiated
intra-cluster connections, with the firing rate in each cluster depending on
the number of active clusters. Simulations show that the models ensemble
activity hops among the different states, reproducing the ongoing dynamics
observed in the data. When probed with external stimuli, the model predicts the
quenching of single neuron multi-stability into bi-stability and the reduction
of trial-by-trial variability. Both predictions were confirmed in the data.
Altogether, these results provide a theoretical framework that captures both
ongoing and evoked network dynamics in a single mechanistic model.
"
1508.00293	q-bio	math.PR q-bio.PE	Limiting the spread of disease through altered migration patterns	"  We consider a model for an epidemic in a population that occupies
geographically distinct locations. The disease is spread within subpopulations
by contacts between infective and susceptible individuals, and is spread
between subpopulations by the migration of infected individuals. We show how
susceptible individuals can act collectively to limit the spread of disease
during the initial phase of an epidemic, by specifying the distribution that
minimises the growth rate of the epidemic when the infectives are migrating so
as to maximise the growth rate. We also give an explicit strategy that
minimises the basic reproduction number, which is also shown be optimal in
terms of the probability of extinction and total size of the epidemic.
"
1508.00429	q-bio	q-bio.NC cond-mat.dis-nn	"A three-threshold learning rule approaches the maximal capacity of
  recurrent neural networks"	"  Understanding the theoretical foundations of how memories are encoded and
retrieved in neural populations is a central challenge in neuroscience. A
popular theoretical scenario for modeling memory function is the attractor
neural network scenario, whose prototype is the Hopfield model. The model has a
poor storage capacity, compared with the capacity achieved with perceptron
learning algorithms. Here, by transforming the perceptron learning rule, we
present an online learning rule for a recurrent neural network that achieves
near-maximal storage capacity without an explicit supervisory error signal,
relying only upon locally accessible information. The fully-connected network
consists of excitatory binary neurons with plastic recurrent connections and
non-plastic inhibitory feedback stabilizing the network dynamics; the memory
patterns are presented online as strong afferent currents, producing a bimodal
distribution for the neuron synaptic inputs. Synapses corresponding to active
inputs are modified as a function of the value of the local fields with respect
to three thresholds. Above the highest threshold, and below the lowest
threshold, no plasticity occurs. In between these two thresholds,
potentiation/depression occurs when the local field is above/below an
intermediate threshold. We simulated and analyzed a network of binary neurons
implementing this rule and measured its storage capacity for different sizes of
the basins of attraction. The storage capacity obtained through numerical
simulations is shown to be close to the value predicted by analytical
calculations. We also measured the dependence of capacity on the strength of
external inputs. Finally, we quantified the statistics of the resulting
synaptic connectivity matrix, and found that both the fraction of zero weight
synapses and the degree of symmetry of the weight matrix increase with the
number of stored patterns.
"
1508.00437	q-bio	math.AP q-bio.TO	"A Cahn--Hilliard--Darcy model for tumour growth with chemotaxis and
  active transport"	"  Using basic thermodynamic principles we derive a Cahn--Hilliard--Darcy model
for tumour growth including nutrient diffusion, chemotaxis, active transport,
adhesion, apoptosis and proliferation. The model generalises earlier models and
in particular includes active transport mechanisms which ensure thermodynamic
consistency. We perform a formally matched asymptotic expansion and develop
several sharp interface models. Some of them are classical and some are new
which for example include a jump in the nutrient density at the interface. A
linear stability analysis for a growing nucleus is performed and in particular
the role of the new active transport term is analysed. Numerical computations
are performed to study the influence of the active transport term for specific
growth scenarios.
"
